,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
157,53,B,1.863204025,1.549988428,0.313215597,34.92601448,29.05474523,5.871269246,33.216668633333335,28.003901503333335,5.212767128,1.7720495183333334,1.4937521066666666,0.27829741166666666
158,53,C,1.729195641,1.451579744,0.277615897,31.8024239,26.6966636,5.105760298,33.216668633333335,28.003901503333335,5.212767128,1.7720495183333334,1.4937521066666666,0.27829741166666666
159,54,A,1.063535062,0.945839753,0.117695309,20.31226333,18.06442197,2.247841362,21.896234466666666,18.772535426666668,3.1236990403333333,1.1469898226666668,0.9832712436666666,0.16371857866666667
160,54,B,1.146661576,0.973216242,0.173445333,22.30543491,18.93148947,3.373945439,21.896234466666666,18.772535426666668,3.1236990403333333,1.1469898226666668,0.9832712436666666,0.16371857866666667
161,54,C,1.23077283,1.030757736,0.200015094,23.07100516,19.32169484,3.74931032,21.896234466666666,18.772535426666668,3.1236990403333333,1.1469898226666668,0.9832712436666666,0.16371857866666667
162,55,A,1.977129939,1.618366788,0.358763152,38.46012119,31.4812808,6.978840395,40.088703403333334,32.54188771666667,7.546815684666666,2.04105815,1.6561144866666666,0.3849436636666666
163,55,B,2.219728805,1.771999497,0.447729308,41.60912028,33.21637311,8.392747165,40.088703403333334,32.54188771666667,7.546815684666666,2.04105815,1.6561144866666666,0.3849436636666666
164,55,C,1.926315706,1.577977175,0.348338531,40.19686874,32.92800924,7.268859494,40.088703403333334,32.54188771666667,7.546815684666666,2.04105815,1.6561144866666666,0.3849436636666666
165,56,A,1.647152,1.382032,0.26512,29.1283865,24.43998019,4.68840631,30.099368873333333,25.025650576666667,5.073718296333333,1.6473385766666666,1.3698233469999999,0.2775152296666667
166,56,B,1.618352704,1.34419522,0.274157484,30.33624296,25.19712339,5.139119568,30.099368873333333,25.025650576666667,5.073718296333333,1.6473385766666666,1.3698233469999999,0.2775152296666667
167,56,C,1.676511026,1.383242821,0.293268205,30.83347716,25.43984815,5.393629011,30.099368873333333,25.025650576666667,5.073718296333333,1.6473385766666666,1.3698233469999999,0.2775152296666667
168,57,A,1.810338205,1.47608641,0.334251795,33.29475372,27.14737686,6.14737686,33.48194572,27.44013581333333,6.041809908,1.8567956436666666,1.5218010056666669,0.3349946386666667
169,57,B,1.899511733,1.558920267,0.340591467,33.59113909,27.56808847,6.023050624,33.48194572,27.44013581333333,6.041809908,1.8567956436666666,1.5218010056666669,0.3349946386666667
170,57,C,1.860536993,1.53039634,0.330140654,33.55994435,27.60494211,5.95500224,33.48194572,27.44013581333333,6.041809908,1.8567956436666666,1.5218010056666669,0.3349946386666667
171,58,A,1.0417592,0.8800584,0.1617008,18.4225649,15.56303318,2.859531725,19.290633716666665,16.32299482333333,2.967638898666667,1.1248096273333335,0.9517150193333332,0.17309460799999998
172,58,B,1.237850074,1.046238815,0.191611259,19.70122845,16.65160454,3.049623918,19.290633716666665,16.32299482333333,2.967638898666667,1.1248096273333335,0.9517150193333332,0.17309460799999998
173,58,C,1.094819608,0.928847843,0.165971765,19.7481078,16.75434675,2.993761053,19.290633716666665,16.32299482333333,2.967638898666667,1.1248096273333335,0.9517150193333332,0.17309460799999998
174,59,A,1.353706667,1.139117037,0.21458963,25.8541982,21.75578977,4.098408432,23.154841903333335,19.45983825,3.695003654666667,1.2338915693333334,1.036972181,0.19691938799999997
175,59,B,1.138466154,0.955453846,0.183012308,20.93804909,17.57218646,3.36586263,23.154841903333335,19.45983825,3.695003654666667,1.2338915693333334,1.036972181,0.19691938799999997
176,59,C,1.209501887,1.01634566,0.193156226,22.67227842,19.05153852,3.620739902,23.154841903333335,19.45983825,3.695003654666667,1.2338915693333334,1.036972181,0.19691938799999997
