,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
178,60,B,3.631694921,2.883474603,0.748220317,53.9475089,42.83296786,11.11454104,51.60496097666667,40.73810096333333,10.866860013,3.93120944,3.1037968580000004,0.8274125816666666
179,60,C,4.199780606,3.347526061,0.852254545,49.01774068,39.07065148,9.947089199,51.60496097666667,40.73810096333333,10.866860013,3.93120944,3.1037968580000004,0.8274125816666666
180,61,A,4.192181,3.203835,0.988346,59.30792955,45.32552875,13.98240079,58.55616703333334,44.26674211666667,14.289424913333335,4.416816821333334,3.3374570833333337,1.0793597380000002
181,61,B,5.14494375,3.86325625,1.2816875,58.22953951,43.72363302,14.50590649,58.55616703333334,44.26674211666667,14.289424913333335,4.416816821333334,3.3374570833333337,1.0793597380000002
182,61,C,3.913325714,2.94528,0.968045714,58.13103204,43.75106458,14.37996746,58.55616703333334,44.26674211666667,14.289424913333335,4.416816821333334,3.3374570833333337,1.0793597380000002
183,62,A,1.933367684,1.548807232,0.384560452,40.34402396,32.31931339,8.02471057,40.40203878333333,31.624859903333334,8.777178876333332,2.1852173853333334,1.7067513310000002,0.47846605400000003
184,62,B,2.559616593,1.956081185,0.603535407,40.73804438,31.1323666,9.605677772,40.40203878333333,31.624859903333334,8.777178876333332,2.1852173853333334,1.7067513310000002,0.47846605400000003
185,62,C,2.062667879,1.615365576,0.447302303,40.12404801,31.42289972,8.701148287,40.40203878333333,31.624859903333334,8.777178876333332,2.1852173853333334,1.7067513310000002,0.47846605400000003
186,63,A,3.64992,2.851891892,0.798028108,47.76368395,37.32050647,10.44317748,50.944860216666676,40.09152185333333,10.85333836333333,3.6564750269999995,2.875866594666667,0.7806084323333334
187,63,B,3.281970667,2.605389333,0.676581333,52.23480229,41.46654877,10.76825352,50.944860216666676,40.09152185333333,10.85333836333333,3.6564750269999995,2.875866594666667,0.7806084323333334
188,63,C,4.037534414,3.170318559,0.867215856,52.83609441,41.48751032,11.34858409,50.944860216666676,40.09152185333333,10.85333836333333,3.6564750269999995,2.875866594666667,0.7806084323333334
189,64,A,3.122160325,2.479322602,0.642837724,45.27430619,35.95254533,9.321760864,43.41053185666667,35.05779003666667,8.35274182,3.067801057,2.4780748586666665,0.5897261986666668
190,64,B,3.039769,2.473783,0.565986,43.00444224,34.99728372,8.00715852,43.41053185666667,35.05779003666667,8.35274182,3.067801057,2.4780748586666665,0.5897261986666668
191,64,C,3.041473846,2.481118974,0.560354872,41.95284714,34.22354106,7.729306076,43.41053185666667,35.05779003666667,8.35274182,3.067801057,2.4780748586666665,0.5897261986666668
192,65,A,3.801599333,3.052624667,0.748974667,53.78226404,43.18631487,10.59594916,57.22440719333334,45.59631385,11.628093336666666,3.793806865666667,3.0235856853333334,0.770221181
193,65,B,3.696289481,2.936186963,0.760102519,58.8289689,46.73141874,12.09755016,57.22440719333334,45.59631385,11.628093336666666,3.793806865666667,3.0235856853333334,0.770221181
194,65,C,3.883531783,3.081945426,0.801586357,59.06198864,46.87120794,12.19078069,57.22440719333334,45.59631385,11.628093336666666,3.793806865666667,3.0235856853333334,0.770221181
195,66,A,4.764189333,3.598270095,1.165919238,58.9752517,44.54249605,14.43275565,60.37900230333333,45.80612891333333,14.57287339,4.468548650333333,3.389218217333333,1.079330433
196,66,B,4.191669268,3.195647805,0.996021463,60.78320719,46.33994483,14.44326236,60.37900230333333,45.80612891333333,14.57287339,4.468548650333333,3.389218217333333,1.079330433
197,66,C,4.44978735,3.373736752,1.076050598,61.37854802,46.53594586,14.84260216,60.37900230333333,45.80612891333333,14.57287339,4.468548650333333,3.389218217333333,1.079330433
198,67,A,2.875501818,2.24604,0.629461818,44.74856051,34.95287543,9.795685082,42.421796230000005,33.412567493333334,9.009228738000001,2.5832044140000003,2.0310800456666667,0.5521243683333333
199,67,B,2.094130818,1.701057107,0.393073711,39.25476881,31.8865483,7.368220509,42.421796230000005,33.412567493333334,9.009228738000001,2.5832044140000003,2.0310800456666667,0.5521243683333333
200,67,C,2.779980606,2.14614303,0.633837576,43.26205937,33.39827875,9.863780623,42.421796230000005,33.412567493333334,9.009228738000001,2.5832044140000003,2.0310800456666667,0.5521243683333333
201,68,A,2.583775897,2.084150256,0.499625641,47.51939827,38.33055575,9.188842517,47.724772660000006,38.57547963333334,9.149293029333334,2.6580616573333335,2.1487735740000002,0.5092880833333333
202,68,B,2.499544727,2.018808727,0.480736,48.62239513,39.27087784,9.351517295,47.724772660000006,38.57547963333334,9.149293029333334,2.6580616573333335,2.1487735740000002,0.5092880833333333
