,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
178,60,B,2.639942083,2.168457917,0.471484167,29.87838532,24.54221311,5.336172219,30.57870521,25.12480567333333,5.453899538666666,2.5000558519999996,2.054086933333333,0.44596891866666666
179,60,C,2.394327568,1.969936216,0.424391351,31.33271557,25.77903374,5.553681828,30.57870521,25.12480567333333,5.453899538666666,2.5000558519999996,2.054086933333333,0.44596891866666666
180,61,A,1.272179259,1.05302963,0.21914963,16.19808069,13.40774799,2.790332697,16.564180676666666,13.594561156666666,2.969619517,1.3957702779999999,1.145526904,0.2502433743333333
181,61,B,1.444387059,1.170878824,0.273508235,17.36901747,14.08003112,3.288986348,16.564180676666666,13.594561156666666,2.969619517,1.3957702779999999,1.145526904,0.2502433743333333
182,61,C,1.470744516,1.212672258,0.258072258,16.12544387,13.29590436,2.829539506,16.564180676666666,13.594561156666666,2.969619517,1.3957702779999999,1.145526904,0.2502433743333333
183,62,A,1.0200025,0.8566175,0.163385,11.54420315,9.695041381,1.849161774,12.429251843333333,10.349291457,2.079960387333333,1.1251328889999999,0.936631111,0.18850177766666668
184,62,B,1.0627175,0.8873625,0.175355,12.02764377,10.04300771,1.984636061,12.429251843333333,10.349291457,2.079960387333333,1.1251328889999999,0.936631111,0.18850177766666668
185,62,C,1.292678667,1.065913333,0.226765333,13.71590861,11.30982528,2.406083327,12.429251843333333,10.349291457,2.079960387333333,1.1251328889999999,0.936631111,0.18850177766666668
186,63,A,1.811049259,1.485217407,0.325831852,23.05926764,18.91059867,4.148668977,23.69654728,19.33047873,4.366068551333334,1.7648840513333333,1.4398277146666667,0.32505633666666667
187,63,B,1.771517895,1.436734737,0.334783158,23.80904011,19.30958478,4.49945533,23.69654728,19.33047873,4.366068551333334,1.7648840513333333,1.4398277146666667,0.32505633666666667
188,63,C,1.712085,1.397531,0.314554,24.22133409,19.77125274,4.450081347,23.69654728,19.33047873,4.366068551333334,1.7648840513333333,1.4398277146666667,0.32505633666666667
189,64,A,2.045044651,1.621381395,0.423663256,31.1016906,24.65848483,6.443205772,32.222201786666666,25.518818233333334,6.703383556333333,2.1199412233333335,1.6788668816666668,0.44107434166666665
190,64,B,2.078760606,1.648555758,0.430204848,32.34967343,25.6548254,6.694848035,32.222201786666666,25.518818233333334,6.703383556333333,2.1199412233333335,1.6788668816666668,0.44107434166666665
191,64,C,2.236018413,1.766663492,0.469354921,33.21524133,26.24314447,6.972096862,32.222201786666666,25.518818233333334,6.703383556333333,2.1199412233333335,1.6788668816666668,0.44107434166666665
192,65,A,4.026473548,3.141898065,0.884575484,44.14680625,34.44819976,9.698606494,44.22934772999999,34.831650593333336,9.397697138333333,4.139644079333333,3.258332172333333,0.8813119073333334
193,65,B,4.55429619,3.552240952,1.002055238,45.10161043,35.17816604,9.923444389,44.22934772999999,34.831650593333336,9.397697138333333,4.139644079333333,3.258332172333333,0.8813119073333334
194,65,C,3.8381625,3.0808575,0.757305,43.43962651,34.86858598,8.571040532,44.22934772999999,34.831650593333336,9.397697138333333,4.139644079333333,3.258332172333333,0.8813119073333334
195,66,A,3.883586286,3.116934857,0.766651429,48.07438636,38.58411261,9.49027375,46.43683478,37.296913535,9.139921247,3.653488999,2.9343304915,0.7191585075
196,66,B,3.423391712,2.751726126,0.671665586,44.7992832,36.00971446,8.789568744,46.43683478,37.296913535,9.139921247,3.653488999,2.9343304915,0.7191585075
198,67,A,2.433406061,1.963073939,0.470332121,37.86866615,30.54935748,7.31930867,38.5316278,31.07725668666667,7.454371114333334,2.558221283,2.063333626,0.4948876563333333
199,67,B,2.713059,2.189133,0.523926,38.38238664,30.97026243,7.412124213,38.5316278,31.07725668666667,7.454371114333334,2.558221283,2.063333626,0.4948876563333333
200,67,C,2.528198788,2.037793939,0.490404848,39.34383061,31.71215015,7.63168046,38.5316278,31.07725668666667,7.454371114333334,2.558221283,2.063333626,0.4948876563333333
201,68,A,3.45046,2.75562,0.69484,41.49240999,33.13683243,8.355577562,41.83511982,33.479756040000005,8.355363781000001,3.4825955,2.7870240326666664,0.695571467
202,68,B,3.313219429,2.655493714,0.657725714,41.01389262,32.87199547,8.141897149,41.83511982,33.479756040000005,8.355363781000001,3.4825955,2.7870240326666664,0.695571467
203,68,C,3.684107071,2.949958384,0.734148687,42.99905685,34.43044022,8.568616632,41.83511982,33.479756040000005,8.355363781000001,3.4825955,2.7870240326666664,0.695571467
204,69,A,3.784638857,3.051804571,0.732834286,46.8495296,37.77787366,9.071655938,47.82949863666666,38.385870016666665,9.443628618333333,4.022509349333333,3.2282317933333338,0.7942775563333333
205,69,B,4.190609583,3.367410417,0.823199167,47.42855863,38.11173988,9.31681875,47.82949863666666,38.385870016666665,9.443628618333333,4.022509349333333,3.2282317933333338,0.7942775563333333
206,69,C,4.092279608,3.265480392,0.826799216,49.21040768,39.26799651,9.942411167,47.82949863666666,38.385870016666665,9.443628618333333,4.022509349333333,3.2282317933333338,0.7942775563333333
207,70,A,3.65632127,2.908935873,0.747385397,54.31332437,43.21118578,11.1021386,55.10028373333333,43.707893393333336,11.392390339999999,3.6235348960000002,2.874451678,0.7490832176666666
208,70,B,3.622337054,2.870656434,0.75168062,55.08965599,43.65785763,11.43179835,55.10028373333333,43.707893393333336,11.392390339999999,3.6235348960000002,2.874451678,0.7490832176666666
209,70,C,3.591946364,2.843762727,0.748183636,55.89787084,44.25463677,11.64323407,55.10028373333333,43.707893393333336,11.392390339999999,3.6235348960000002,2.874451678,0.7490832176666666
210,71,A,3.653869667,2.912098333,0.741771333,51.69229209,41.19825045,10.49404164,51.70545849,41.370469925,10.334988565,3.7016686795,2.9619183975,0.7397502819999999
211,71,B,3.749467692,3.011738462,0.737729231,51.71862489,41.5426894,10.17593549,51.70545849,41.370469925,10.334988565,3.7016686795,2.9619183975,0.7397502819999999
213,72,A,4.001748788,3.173771212,0.827977576,62.27521634,49.39022895,12.88498739,62.56345445333333,49.77774005333333,12.785714399999998,3.875767008,3.083540941666667,0.7922260663333334
214,72,B,3.802168406,3.033212464,0.768955942,61.85886209,49.34843791,12.51042418,62.56345445333333,49.77774005333333,12.785714399999998,3.875767008,3.083540941666667,0.7922260663333334
215,72,C,3.82338383,3.043639149,0.779744681,63.55628493,50.5945533,12.96173163,62.56345445333333,49.77774005333333,12.785714399999998,3.875767008,3.083540941666667,0.7922260663333334
216,73,A,4.182444685,3.280059099,0.902385586,54.73242319,42.92360001,11.80882318,54.4024687,42.656200045000006,11.746268655,4.102862167,3.2170044620000002,0.8858577055
217,73,B,4.023279649,3.153949825,0.869329825,54.07251421,42.38880008,11.68371413,54.4024687,42.656200045000006,11.746268655,4.102862167,3.2170044620000002,0.8858577055
219,74,A,3.68840386,2.934097193,0.754306667,49.57181392,39.43400061,10.1378133,51.221634323333326,40.798945243333335,10.422689083333333,3.954586471666667,3.149968694,0.804617778
220,74,B,4.039405185,3.21791037,0.821494815,51.43191153,40.97219118,10.45972036,51.221634323333326,40.798945243333335,10.422689083333333,3.954586471666667,3.149968694,0.804617778
221,74,C,4.13595037,3.297898519,0.838051852,52.66117752,41.99064394,10.67053359,51.221634323333326,40.798945243333335,10.422689083333333,3.954586471666667,3.149968694,0.804617778
222,75,A,3.806201404,3.144215439,0.661985965,51.15500224,42.25797081,8.897031431,49.08002853,44.060547265,5.019481267,3.5238579215,3.1534905975000003,0.370367324
223,75,B,3.241514439,3.162765756,0.078748683,47.00505482,45.86312372,1.141931103,49.08002853,44.060547265,5.019481267,3.5238579215,3.1534905975000003,0.370367324
225,76,A,4.061818222,3.272155111,0.789663111,43.09773879,34.71905402,8.378684775,42.138644846666665,34.346644346666665,7.792000502666667,3.7334734143333335,3.0419350706666664,0.6915383433333334
226,76,B,3.701855354,2.973868283,0.727987071,43.20620594,34.70950461,8.496701327,42.138644846666665,34.346644346666665,7.792000502666667,3.7334734143333335,3.0419350706666664,0.6915383433333334
227,76,C,3.436746667,2.879781818,0.556964848,40.11198981,33.61137441,6.500615406,42.138644846666665,34.346644346666665,7.792000502666667,3.7334734143333335,3.0419350706666664,0.6915383433333334
228,77,A,3.783532308,3.023081026,0.760451282,52.18849827,41.69914409,10.48935418,51.67352338,41.83316121,9.840362170333334,3.7159366656666664,3.0089510139999995,0.7069856519999999
229,77,B,3.729328421,3.072524211,0.656804211,50.12183632,41.2944472,8.827389121,51.67352338,41.83316121,9.840362170333334,3.7159366656666664,3.0089510139999995,0.7069856519999999
230,77,C,3.634949268,2.931247805,0.703701463,52.71023555,42.50589234,10.20434321,51.67352338,41.83316121,9.840362170333334,3.7159366656666664,3.0089510139999995,0.7069856519999999
231,78,A,4.39672037,3.513750741,0.88296963,55.98144349,44.73899224,11.24245125,56.69399447999999,45.448789229999996,11.245205253333333,4.333457171,3.4737740433333335,0.8596831276666667
232,78,B,4.330876757,3.477019459,0.853857297,56.67483907,45.50106812,11.17377096,56.69399447999999,45.448789229999996,11.245205253333333,4.333457171,3.4737740433333335,0.8596831276666667
233,78,C,4.272774386,3.43055193,0.842222456,57.42570088,46.10630733,11.31939355,56.69399447999999,45.448789229999996,11.245205253333333,4.333457171,3.4737740433333335,0.8596831276666667
234,79,A,4.786192083,3.803327917,0.982864167,54.16925326,43.04537502,11.12387824,54.64510465333333,43.899744563333336,10.745360086666667,4.739399335333334,3.806473402,0.9329259336666667
235,79,B,4.941911828,3.975827527,0.966084301,54.18379666,43.59151635,10.5922803,54.64510465333333,43.899744563333336,10.745360086666667,4.739399335333334,3.806473402,0.9329259336666667
236,79,C,4.490094095,3.640264762,0.849829333,55.58226404,45.06234232,10.51992172,54.64510465333333,43.899744563333336,10.745360086666667,4.739399335333334,3.806473402,0.9329259336666667
237,80,A,4.149545333,3.377153333,0.772392,44.02856334,35.83313291,8.195430431,44.734561785,34.50986065,10.224701140499999,4.0822514165,3.1546979165,0.9275535
239,80,C,4.0149575,2.9322425,1.082715,45.44056023,33.18658839,12.25397185,44.734561785,34.50986065,10.224701140499999,4.0822514165,3.1546979165,0.9275535
240,81,A,4.389748283,3.462644444,0.927103838,51.23494848,40.41425574,10.82069274,50.659245633333335,40.80449726333333,9.854748372333333,4.361709131333334,3.5166001479999998,0.8451089829999999
241,81,B,4.698914667,3.882162667,0.816752,49.85762184,41.19151164,8.666110207,50.659245633333335,40.80449726333333,9.854748372333333,4.361709131333334,3.5166001479999998,0.8451089829999999
242,81,C,3.996464444,3.204993333,0.791471111,50.88516658,40.80772441,10.07744217,50.659245633333335,40.80449726333333,9.854748372333333,4.361709131333334,3.5166001479999998,0.8451089829999999
243,82,A,4.482319596,3.555653737,0.926665859,52.31539459,41.49981373,10.81558086,49.25679658333333,40.01370399333333,9.243092593,4.220262626,3.4283256566666664,0.7919369700000001
244,82,B,4.222733333,3.503307879,0.719425455,49.28563344,40.88885902,8.396774422,49.25679658333333,40.01370399333333,9.243092593,4.220262626,3.4283256566666664,0.7919369700000001
245,82,C,3.955734949,3.226015354,0.729719596,46.16936172,37.65243923,8.516922497,49.25679658333333,40.01370399333333,9.243092593,4.220262626,3.4283256566666664,0.7919369700000001
246,83,A,4.22538375,3.31497625,0.9104075,47.82212634,37.5182995,10.30382684,47.694628755,37.688691614999996,10.005937140499999,4.2141185414999995,3.3300314584999997,0.8840870835000001
247,83,B,4.202853333,3.345086667,0.857766667,47.56713117,37.85908373,9.708047441,47.694628755,37.688691614999996,10.005937140499999,4.2141185414999995,3.3300314584999997,0.8840870835000001
249,84,A,4.223813667,3.399786333,0.824027333,59.75544552,48.09770578,11.65773974,58.98609637333334,47.57689907666667,11.4091973,4.102078702,3.308589915666667,0.7934887856666667
250,84,B,4.069179512,3.283109268,0.786070244,59.00698875,47.60821957,11.39876919,58.98609637333334,47.57689907666667,11.4091973,4.102078702,3.308589915666667,0.7934887856666667
251,84,C,4.013242927,3.242874146,0.77036878,58.19585485,47.02477188,11.17108297,58.98609637333334,47.57689907666667,11.4091973,4.102078702,3.308589915666667,0.7934887856666667
252,85,A,4.96449963,3.82718037,1.137319259,63.21071892,48.72974936,14.48096956,61.19142675333333,47.78482940666667,13.406597346666667,4.950082761,3.866228080666667,1.0838546803333335
253,85,B,4.695409259,3.69411963,1.00128963,59.78451345,47.03554738,12.74896607,61.19142675333333,47.78482940666667,13.406597346666667,4.950082761,3.866228080666667,1.0838546803333335
254,85,C,5.190339394,4.077384242,1.112955152,60.57904789,47.58919148,12.98985641,61.19142675333333,47.78482940666667,13.406597346666667,4.950082761,3.866228080666667,1.0838546803333335
255,86,A,4.703134949,3.745252929,0.95788202,54.89264106,43.71272076,11.1799203,56.753482196666674,45.184147196666665,11.569335,4.766573718,3.7948671593333336,0.9717065589999999
256,86,B,4.844791919,3.854786263,0.990005657,56.54599043,44.99113909,11.55485134,56.753482196666674,45.184147196666665,11.569335,4.766573718,3.7948671593333336,0.9717065589999999
257,86,C,4.751794286,3.784562286,0.967232,58.8218151,46.84858174,11.97323336,56.753482196666674,45.184147196666665,11.569335,4.766573718,3.7948671593333336,0.9717065589999999
258,87,A,4.316371852,3.379699259,0.936672593,54.9584023,43.03217561,11.92622669,55.073073810000004,43.42378785333333,11.649285956666667,4.194132628999999,3.305766531,0.8883660976666667
259,87,B,4.525937905,3.563588952,0.962348952,56.02596968,44.1131829,11.91278678,55.073073810000004,43.42378785333333,11.649285956666667,4.194132628999999,3.305766531,0.8883660976666667
260,87,C,3.74008813,2.974011382,0.766076748,54.23484945,43.12600505,11.1088444,55.073073810000004,43.42378785333333,11.649285956666667,4.194132628999999,3.305766531,0.8883660976666667
261,88,A,4.360989425,3.484152644,0.876836782,44.72967862,35.73616279,8.993515833,44.86081283666667,35.792074383333336,9.068738456,4.276437512,3.411996511,0.8644410016666667
262,88,B,4.162437778,3.316282222,0.846155556,44.16535804,35.18726274,8.978095305,44.86081283666667,35.792074383333336,9.068738456,4.276437512,3.411996511,0.8644410016666667
263,88,C,4.305885333,3.435554667,0.870330667,45.68740185,36.45279762,9.23460423,44.86081283666667,35.792074383333336,9.068738456,4.276437512,3.411996511,0.8644410016666667
264,89,A,5.10509009,4.029733694,1.075356396,66.80637099,52.7340124,14.07235859,66.96124118666667,52.90683077333333,14.054410416666668,5.119260108,4.044790393333333,1.074469715
265,89,B,5.255961111,4.155025556,1.100935556,66.92176558,52.90405319,14.01771239,66.96124118666667,52.90683077333333,14.054410416666668,5.119260108,4.044790393333333,1.074469715
266,89,C,4.996729123,3.94961193,1.047117193,67.15558699,53.08242673,14.07316027,66.96124118666667,52.90683077333333,14.054410416666668,5.119260108,4.044790393333333,1.074469715
267,90,A,5.037927238,3.936719619,1.101207619,62.36381599,48.73211667,13.63169932,64.04693122,50.21255806333334,13.834373156666667,5.125990451666667,4.018774331333334,1.1072161196666668
268,90,B,5.029882593,3.941655185,1.088227407,64.04321049,50.18730518,13.85590531,64.04693122,50.21255806333334,13.834373156666667,5.125990451666667,4.018774331333334,1.1072161196666668
269,90,C,5.310161524,4.17794819,1.132213333,65.73376718,51.71825234,14.01551484,64.04693122,50.21255806333334,13.834373156666667,5.125990451666667,4.018774331333334,1.1072161196666668
270,91,A,4.342208571,3.456511429,0.885697143,43.0012874,34.23014784,8.771139563,42.96799257999999,34.114651073333334,8.853341507333333,3.9790394943333336,3.1594351096666666,0.819604385
271,91,B,3.875380215,3.067112688,0.808267527,42.4901983,33.62824267,8.861955625,42.96799257999999,34.114651073333334,8.853341507333333,3.9790394943333336,3.1594351096666666,0.819604385
272,91,C,3.719529697,2.954681212,0.764848485,43.41249204,34.48556271,8.926929334,42.96799257999999,34.114651073333334,8.853341507333333,3.9790394943333336,3.1594351096666666,0.819604385
273,92,A,4.5810275,3.6466525,0.934375,51.84723774,41.27215109,10.57508665,53.40243961666667,42.28767851,11.114761106666668,4.621729301333333,3.659991911,0.9617373906666667
274,92,B,4.627855758,3.667378182,0.960477576,54.01401995,42.80380562,11.21021433,53.40243961666667,42.28767851,11.114761106666668,4.621729301333333,3.659991911,0.9617373906666667
275,92,C,4.656304646,3.665945051,0.990359596,54.34606116,42.78707882,11.55898234,53.40243961666667,42.28767851,11.114761106666668,4.621729301333333,3.659991911,0.9617373906666667
276,93,A,4.135960381,3.296999619,0.838960762,51.19849096,40.81310981,10.38538115,53.21092012333333,42.40193503333333,10.80898509,4.527493034333333,3.607685005,0.9198080296666666
277,93,B,4.864861075,3.873058925,0.991802151,53.33900167,42.46474735,10.87425432,53.21092012333333,42.40193503333333,10.80898509,4.527493034333333,3.607685005,0.9198080296666666
278,93,C,4.581657647,3.652996471,0.928661176,55.09526774,43.92794794,11.1673198,53.21092012333333,42.40193503333333,10.80898509,4.527493034333333,3.607685005,0.9198080296666666
279,94,A,4.32431746,3.403133968,0.921183492,64.23616515,50.55231897,13.68384617,64.74168022666667,50.83467496666666,13.907005256666666,4.324023349,3.3952399063333334,0.9287834429999999
280,94,B,4.322814603,3.392933968,0.929880635,64.21384075,50.40080168,13.81303907,64.74168022666667,50.83467496666666,13.907005256666666,4.324023349,3.3952399063333334,0.9287834429999999
281,94,C,4.324937984,3.389651783,0.935286202,65.77503478,51.55090425,14.22413053,64.74168022666667,50.83467496666666,13.907005256666666,4.324023349,3.3952399063333334,0.9287834429999999
282,95,A,4.380489474,3.44154,0.938949474,58.87338191,46.25398599,12.61939591,59.035005070000004,46.2903492,12.74465587,4.245897491333333,3.3293923333333333,0.916505158
283,95,B,4.180084333,3.274011667,0.906072667,59.1367947,46.31833722,12.81845748,59.035005070000004,46.2903492,12.74465587,4.245897491333333,3.3293923333333333,0.916505158
284,95,C,4.177118667,3.272625333,0.904493333,59.0948386,46.29872439,12.79611422,59.035005070000004,46.2903492,12.74465587,4.245897491333333,3.3293923333333333,0.916505158
285,96,A,4.0063,3.146802222,0.859497778,51.01039825,40.06680342,10.94359482,52.68914196666666,41.28557214,11.40356983,3.9919085226666664,3.1281481249999996,0.8637603976666667
286,96,B,4.057278559,3.180221982,0.877056577,53.09447077,41.61710877,11.47736201,52.68914196666666,41.28557214,11.40356983,3.9919085226666664,3.1281481249999996,0.8637603976666667
287,96,C,3.912147009,3.057420171,0.854726838,53.96255688,42.17280423,11.78975266,52.68914196666666,41.28557214,11.40356983,3.9919085226666664,3.1281481249999996,0.8637603976666667
288,97,A,3.955797778,3.120308889,0.835488889,50.36737639,39.72947584,10.63790054,50.94865640333333,40.017857,10.9307994,4.051040404,3.18130588,0.8697345243333333
289,97,B,4.350063434,3.397757172,0.952306263,50.77176676,39.65692391,11.11484285,50.94865640333333,40.017857,10.9307994,4.051040404,3.18130588,0.8697345243333333
290,97,C,3.84726,3.025851579,0.821408421,51.70682606,40.66717125,11.03965481,50.94865640333333,40.017857,10.9307994,4.051040404,3.18130588,0.8697345243333333
291,98,A,4.366175439,3.43933193,0.926843509,58.68100257,46.22430973,12.45669284,60.41271053666666,47.377211886666664,13.035498653333335,4.456791702,3.4952061056666666,0.961585596
292,98,B,4.549986667,3.561027387,0.988959279,59.54216123,46.60041499,12.94174625,60.41271053666666,47.377211886666664,13.035498653333335,4.456791702,3.4952061056666666,0.961585596
293,98,C,4.454213,3.485259,0.968954,63.01496781,49.30691094,13.70805687,60.41271053666666,47.377211886666664,13.035498653333335,4.456791702,3.4952061056666666,0.961585596
294,99,A,4.258050286,3.345168,0.912882286,52.70982528,41.40937964,11.30044564,52.74285287666667,41.512014963333336,11.23083791,4.110366944,3.2349001263333332,0.875466818
295,99,B,3.856923509,3.04458386,0.812339649,51.83670274,40.91893141,10.91777133,52.74285287666667,41.512014963333336,11.23083791,4.110366944,3.2349001263333332,0.875466818
296,99,C,4.216127037,3.314948519,0.901178519,53.68203061,42.20773384,11.47429676,52.74285287666667,41.512014963333336,11.23083791,4.110366944,3.2349001263333332,0.875466818
297,100,A,4.609049048,3.562402381,1.046646667,45.64383297,35.2787956,10.36503737,48.13026337666667,37.78676758666666,10.343495793333334,4.498296591666667,3.529520551333333,0.9687760403333333
298,100,B,4.207308283,3.327625051,0.879683232,49.10559996,38.83837684,10.26722313,48.13026337666667,37.78676758666666,10.343495793333334,4.498296591666667,3.529520551333333,0.9687760403333333
299,100,C,4.678532444,3.698534222,0.979998222,49.6413572,39.24313032,10.39822688,48.13026337666667,37.78676758666666,10.343495793333334,4.498296591666667,3.529520551333333,0.9687760403333333
