Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
89,3,64,150,0.13594896493107395,0.13416572174078822,0.5741226332004441,0.6670230397863876,0.24610833383277336,0.1922485504988065,White LED,12.5 mA,b'OK Read',10:37:31
89,3,64,150,0.1363856024548071,0.13677056952584568,0.5993068402166403,0.6992790561526439,0.24684616717394478,0.19426559281400266,White LED,25 mA,b'OK Read',10:37:32
89,3,64,150,0.13147319003056177,0.13594214026262344,0.6273107783824854,0.7345111202958949,0.2455828737772508,0.1943885044685524,White LED,50 mA,b'OK Read',10:37:33
89,3,64,150,0.12986089708721027,0.13750771652979832,0.6460223327614779,0.7650298964369385,0.24999488049691457,0.1965970709549764,White LED,100 mA,b'OK Read',10:37:35
89,3,64,200,0.13581893014406987,0.13980754413083962,0.6196132246396279,0.734472347654634,0.2590965170687108,0.20046721679516383,White LED,12.5 mA,b'OK Read',10:37:36
89,3,64,200,0.13632160148088895,0.1413382267242649,0.6236442157909508,0.7515881494808349,0.2566395392512833,0.2009924609098975,White LED,25 mA,b'OK Read',10:37:37
89,3,64,200,0.1326208073060762,0.14015099125336056,0.6349754433986289,0.7644302031563345,0.25227351055487707,0.19968715063465323,White LED,50 mA,b'OK Read',10:37:38
89,3,64,200,0.13138417249036424,0.1410186707152988,0.644667469023229,0.7823984399609805,0.2547505264198317,0.2011476756460742,White LED,100 mA,b'OK Read',10:37:40
89,3,64,250,0.13580756971853417,0.14099119528007978,0.6171070458156909,0.7429868731809024,0.2599910442936518,0.20305780913617713,White LED,12.5 mA,b'OK Read',10:37:41
89,3,64,250,0.13624807140789771,0.14070666250860592,0.6125590538756979,0.7438394621009947,0.25455697992367293,0.20114428350951416,White LED,25 mA,b'OK Read',10:37:43
89,3,64,250,0.1334560006074518,0.13984731887393606,0.623209597163376,0.758153194880188,0.2512435712105225,0.20026891412402126,White LED,50 mA,b'OK Read',10:37:44
89,3,64,250,0.13176979002050734,0.14065170813538788,0.6293158453106856,0.7686933532997785,0.25288603479602356,0.2002913481024817,White LED,100 mA,b'OK Read',10:37:45
90,1,64,50,0.13085412338447086,0.1318041728564777,0.5844347507441783,0.7313615622162738,0.2406186501253071,0.1867733976911979,White LED,12.5 mA,b'OK Read',10:46:45
90,1,64,50,0.13157642307154624,0.133477171436584,0.6646226639526464,0.8269798177789202,0.2519089366195428,0.1935726066470658,White LED,25 mA,b'OK Read',10:46:46
90,1,64,50,0.12545438749812962,0.13363517248354395,0.7276059384721495,0.9130168052948899,0.2551678990872509,0.19531620307615788,White LED,50 mA,b'OK Read',10:46:47
90,1,64,50,0.12382291968030884,0.13497002879143735,0.7362241440593911,0.92970045901899,0.26132065817223493,0.1966664565661312,White LED,100 mA,b'OK Read',10:46:48
90,1,64,100,0.13087079258627415,0.13164574121027467,0.6709071625417445,0.846532082440614,0.26181225359053784,0.19380241553747143,White LED,12.5 mA,b'OK Read',10:46:49
90,1,64,100,0.13136238324320282,0.1351144825661244,0.6951883508967993,0.8737315652218107,0.26671578442452276,0.20066863731023066,White LED,25 mA,b'OK Read',10:46:51
90,1,64,100,0.12541298200510587,0.13492814834016703,0.7110394719047355,0.8916638130157214,0.26129065196912216,0.19531630889240179,White LED,50 mA,b'OK Read',10:46:52
90,1,64,100,0.12394296292129882,0.13659328909746946,0.7261865548847791,0.9054759160842253,0.2634997399408821,0.1964536322785895,White LED,100 mA,b'OK Read',10:46:53
90,1,64,150,0.1306522790476119,0.13374910071985094,0.6734513547040736,0.8330870425199514,0.26220822419099526,0.1964259906779864,White LED,12.5 mA,b'OK Read',10:46:54
90,1,64,150,0.13098664811277716,0.13828062292117008,0.7063994695433169,0.8826966181477963,0.2693946905649,0.2028989352387886,White LED,25 mA,b'OK Read',10:46:55
90,1,64,150,0.12580957237512227,0.138585404339891,0.7328619253125965,0.9181389003698687,0.2677198980328256,0.201913578800551,White LED,50 mA,b'OK Read',10:46:56
90,1,64,150,0.12419271665972255,0.14003582746783932,0.7456912954148066,0.9378485118350991,0.2705259968366677,0.20315007395375972,White LED,100 mA,b'OK Read',10:46:57
90,1,64,200,0.13027534013053207,0.13699285331173136,0.6925967636900552,0.8693337558425098,0.27118652294625667,0.20360070417907836,White LED,12.5 mA,b'OK Read',10:46:58
90,1,64,200,0.13089866379250242,0.13955742204444388,0.7116335714741814,0.903195640492041,0.27357068873282714,0.20585594440518756,White LED,25 mA,b'OK Read',10:46:59
90,1,64,200,0.1265527028604472,0.13977088752993744,0.7289790720825131,0.92922118797437,0.2721211706372795,0.205365093637668,White LED,50 mA,b'OK Read',10:47:01
90,1,64,200,0.12483730169266218,0.14002322066371772,0.7346852767255683,0.9363751960320692,0.27343550540669576,0.20526947229617992,White LED,100 mA,b'OK Read',10:47:02
90,1,64,250,0.1304060982750925,0.13623301708212576,0.6897784692146449,0.874004113711041,0.27243762138559086,0.2055639855600414,White LED,12.5 mA,b'OK Read',10:47:03
90,1,64,250,0.13085608455903536,0.13824492449846737,0.6996265103405774,0.889166865800692,0.2730956998230147,0.2050373712317725,White LED,25 mA,b'OK Read',10:47:05
90,1,64,250,0.12668204063179075,0.13748738638722663,0.7112047498560601,0.9091814111804398,0.2688308057202203,0.20330305614747884,White LED,50 mA,b'OK Read',10:47:07
90,1,64,250,0.12497621474308084,0.1375940719004125,0.7124271398111196,0.9098820038546331,0.2693308843007129,0.20161357303708366,White LED,100 mA,b'OK Read',10:47:08
90,2,64,50,0.12894381795872256,0.11936967005968166,0.6023251494631374,0.7313615622162738,0.22686735709982944,0.1867733976911979,White LED,12.5 mA,b'OK Read',10:47:14
