Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
4,1,64,100,8640.332,1884.575,1945.995,1244.547,673.296,356.951,White LED,50 mA,b'OK Read',9:39:10
4,1,64,100,9873.641,2200.867,2320.225,1480.257,777.683,414.917,White LED,100 mA,b'OK Read',9:39:11
4,1,64,150,2569.393,541.211,552.566,348.85,203.555,107.797,White LED,12.5 mA,b'OK Read',9:39:12
4,1,64,150,4988.208,1073.637,1112.525,703.9860000000001,389.712,207.458,White LED,25 mA,b'OK Read',9:39:13
4,1,64,150,8630.771999999999,1953.984,2095.687,1343.545,687.215,368.137,White LED,50 mA,b'OK Read',9:39:14
4,1,64,150,9852.13,2312.448,2504.106,1621.683,810.7389999999999,429.154,White LED,100 mA,b'OK Read',9:39:15
4,1,64,200,2570.588,556.1469999999999,571.047,362.99300000000005,208.774,109.831,White LED,12.5 mA,b'OK Read',9:39:16
4,1,64,200,4978.05,1075.394,1108.829,704.7719999999999,392.756,208.984,White LED,25 mA,b'OK Read',9:39:17
4,1,64,200,8548.909,1895.118,2059.65,1323.51,681.125,364.578,White LED,50 mA,b'OK Read',9:39:18
4,1,64,200,9305.386,2196.914,2288.346,1476.721,790.732,399.663,White LED,100 mA,b'OK Read',9:39:20
4,1,64,250,2562.701,539.806,558.85,355.45,205.643,109.831,White LED,12.5 mA,b'OK Read',9:39:21
4,1,64,250,4967.653,1046.928,1078.891,680.73,387.276,206.238,White LED,25 mA,b'OK Read',9:39:23
4,1,64,250,8991.681999999999,1937.818,2112.319,1348.259,704.612,379.527,White LED,50 mA,b'OK Read',9:39:25
4,1,64,250,10335.415,2278.359,2493.756,1599.9979999999998,828.8330000000001,440.544,White LED,100 mA,b'OK Read',9:39:27
4,2,64,50,3162.147,716.929,587.679,377.135,229.652,122.035,White LED,12.5 mA,b'OK Read',9:39:42
4,2,64,50,5901.2390000000005,1497.1170000000002,1153.182,763.699,427.987,244.068,White LED,25 mA,b'OK Read',9:39:43
4,2,64,50,10533.318,2883.532,2439.424,1706.5379999999998,803.78,463.73,White LED,50 mA,b'OK Read',9:39:44
4,2,64,50,12103.636,3437.043,3043.736,2163.815,976.019,549.154,White LED,100 mA,b'OK Read',9:39:45
4,2,64,100,3015.153,806.546,659.753,447.849,237.481,128.136,White LED,12.5 mA,b'OK Read',9:39:46
4,2,64,100,5851.045999999999,1534.0179999999998,1247.433,834.413,448.864,244.069,White LED,25 mA,b'OK Read',9:39:47
4,2,64,100,10522.562,2778.101,2195.481,1480.257,798.561,442.375,White LED,50 mA,b'OK Read',9:39:48
4,2,64,100,12092.88,3265.718,2522.586,1723.0379999999998,915.996,515.595,White LED,100 mA,b'OK Read',9:39:49
4,2,64,150,3004.398,773.159,574.743,380.278,220.952,124.068,White LED,12.5 mA,b'OK Read',9:39:51
4,2,64,150,5827.145,1519.96,1145.79,768.414,431.467,242.035,White LED,25 mA,b'OK Read',9:39:52
4,2,64,150,10530.928,2855.417,2243.531,1541.542,798.561,451.527,White LED,50 mA,b'OK Read',9:39:53
4,2,64,150,12108.415,3364.9990000000003,2701.847,1873.107,946.442,528.816,White LED,100 mA,b'OK Read',9:39:54
4,2,64,200,3004.398,778.87,590.452,394.814,227.042,126.611,White LED,12.5 mA,b'OK Read',9:39:55
4,2,64,200,5825.95,1506.342,1149.024,767.235,434.511,241.018,White LED,25 mA,b'OK Read',9:39:56
4,2,64,200,10544.073,2784.69,2238.449,1525.042,797.2560000000001,448.476,White LED,50 mA,b'OK Read',9:39:57
4,2,64,200,12126.938999999998,3248.585,2639.013,1804.358,938.179,521.697,White LED,100 mA,b'OK Read',9:39:58
4,2,64,250,3004.398,760.1560000000001,584.3530000000001,386.564,225.476,124.475,White LED,12.5 mA,b'OK Read',9:40:00
4,2,64,250,5823.799,1474.976,1122.135,742.957,431.11800000000005,239.187,White LED,25 mA,b'OK Read',9:40:02
4,2,64,250,10547.658,2713.788,2164.434,1461.4,787.078,444.205,White LED,50 mA,b'OK Read',9:40:04
4,2,64,250,12128.015,3166.086,2541.436,1721.624,922.781,513.765,White LED,100 mA,b'OK Read',9:40:05
4,3,64,50,3312.725,653.6709999999999,598.768,381.849,234.871,115.933,White LED,12.5 mA,b'OK Read',9:40:16
4,3,64,50,6116.351,1249.354,1114.373,740.1289999999999,433.206,225.764,White LED,25 mA,b'OK Read',9:40:17
4,3,64,50,10949.201,2398.55,2095.687,1480.257,793.341,427.12,White LED,50 mA,b'OK Read',9:40:18
4,3,64,50,12562.541,2862.445,2456.056,1786.679,934.264,500.341,White LED,100 mA,b'OK Read',9:40:19
4,3,64,100,3129.88,666.8489999999999,576.591,393.635,227.042,118.984,White LED,12.5 mA,b'OK Read',9:40:20
4,3,64,100,6062.573,1275.712,1114.373,754.2710000000001,438.426,225.764,White LED,25 mA,b'OK Read',9:40:21
4,3,64,100,10920.518999999998,2332.656,2081.827,1411.901,793.341,411.866,White LED,50 mA,b'OK Read',9:40:22
4,3,64,100,12551.785,2757.015,2486.549,1704.181,921.216,482.036,White LED,100 mA,b'OK Read',9:40:23
4,3,64,150,3116.7340000000004,651.914,567.351,377.135,224.432,115.933,White LED,12.5 mA,b'OK Read',9:40:24
