Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
2,3,64,100,5194.955,1035.857,912.012,624.631,367.964,192.204,White LED,25 mA,b'OK Read',10:10:14
2,3,64,100,9468.513,1913.569,1743.634,1211.548,675.9060000000001,356.951,White LED,50 mA,b'OK Read',10:10:15
2,3,64,100,10841.643999999998,2232.496,2054.106,1437.829,793.341,411.866,White LED,100 mA,b'OK Read',10:10:16
2,3,64,150,2672.1690000000003,542.9680000000001,476.797,326.851,193.116,99.661,White LED,12.5 mA,b'OK Read',10:10:18
2,3,64,150,5184.1990000000005,1043.765,931.417,639.559,370.574,193.221,White LED,25 mA,b'OK Read',10:10:19
2,3,64,150,9448.198,1934.654,1790.759,1250.833,685.475,360.001,White LED,50 mA,b'OK Read',10:10:21
2,3,64,150,10743.649,2252.704,2086.447,1462.9720000000002,800.301,412.883,White LED,100 mA,b'OK Read',10:10:22
2,3,64,200,2663.804,549.558,483.727,333.529,195.726,100.678,White LED,12.5 mA,b'OK Read',10:10:23
2,3,64,200,5178.821,1052.99,945.277,652.9159999999999,373.184,195.255,White LED,25 mA,b'OK Read',10:10:24
2,3,64,200,7783.469,1905.661,1478.901,1031.23,678.5160000000001,297.459,White LED,50 mA,b'OK Read',10:10:25
2,3,64,200,4162.417,1277.03,766.4780000000001,530.347,455.388,158.645,White LED,100 mA,b'OK Read',10:10:26
2,3,64,250,2618.63,475.49300000000005,464.599,318.68,170.15099999999998,97.627,White LED,12.5 mA,b'OK Read',10:10:28
2,3,64,250,5182.765,1021.624,941.396,647.73,363.267,194.035,White LED,25 mA,b'OK Read',10:10:29
2,3,64,250,9626.979,1965.229,1835.112,1277.547,704.612,367.323,White LED,50 mA,b'OK Read',10:10:30
2,3,64,250,11102.647,2292.065,2159.999,1506.6570000000002,823.6139999999999,425.9,White LED,100 mA,b'OK Read',10:10:31
3,1,64,50,2638.7070000000003,490.253,482.341,315.851,182.678,97.627,White LED,12.5 mA,b'OK Read',10:26:03
3,1,64,50,5112.495,991.049,1047.843,707.1289999999999,365.354,195.255,White LED,25 mA,b'OK Read',10:26:04
3,1,64,50,9421.906,2003.185,2167.761,1522.685,720.2710000000001,378.307,White LED,50 mA,b'OK Read',10:26:05
3,1,64,50,10834.473999999998,2324.749,2500.41,1772.537,845.535,439.323,White LED,100 mA,b'OK Read',10:26:07
3,1,64,100,2620.781,535.061,546.0980000000001,374.779,200.945,100.678,White LED,12.5 mA,b'OK Read',10:26:09
3,1,64,100,5080.228,1022.678,1058.932,728.3430000000001,381.013,195.255,White LED,25 mA,b'OK Read',10:26:10
3,1,64,100,9439.832,1987.37,2142.812,1494.4,722.88,378.307,White LED,50 mA,b'OK Read',10:26:11
3,1,64,100,10863.156,2359.014,2572.483,1798.465,853.3639999999999,439.324,White LED,100 mA,b'OK Read',10:26:12
3,1,64,150,2612.416,542.9680000000001,550.719,377.135,200.075,101.695,White LED,12.5 mA,b'OK Read',10:26:13
3,1,64,150,5071.863,1036.736,1086.652,741.7,381.013,197.289,White LED,25 mA,b'OK Read',10:26:14
3,1,64,150,9431.467,1992.642,2193.634,1519.542,725.49,376.273,White LED,50 mA,b'OK Read',10:26:15
3,1,64,150,10860.766,2354.62,2585.42,1799.251,854.2339999999999,437.29,White LED,100 mA,b'OK Read',10:26:16
3,1,64,200,2608.233,540.3330000000001,550.256,374.779,199.64,100.678,White LED,12.5 mA,b'OK Read',10:26:18
3,1,64,200,5064.095,1018.725,1068.634,722.45,379.708,193.73,White LED,25 mA,b'OK Read',10:26:19
3,1,64,200,9429.076,1946.516,2141.426,1470.829,720.2710000000001,370.679,White LED,50 mA,b'OK Read',10:26:20
3,1,64,200,10857.778,2298.391,2511.498,1738.359,844.23,431.696,White LED,100 mA,b'OK Read',10:26:21
3,1,64,250,2607.157,529.263,536.673,362.99300000000005,197.292,98.848,White LED,12.5 mA,b'OK Read',10:26:22
3,1,64,250,5060.868,997.375,1035.646,693.929,375.793,191.594,White LED,25 mA,b'OK Read',10:26:23
3,1,64,250,9416.169,1905.134,2069.075,1409.544,710.8760000000001,364.883,White LED,50 mA,b'OK Read',10:26:24
3,1,64,250,10857.42,2242.512,2429.444,1666.939,830.921,424.68,White LED,100 mA,b'OK Read',10:26:26
3,2,64,50,2660.218,490.253,482.341,315.851,182.678,97.627,White LED,12.5 mA,b'OK Read',10:26:43
3,2,64,50,5162.688,975.235,970.225,650.559,365.354,189.153,White LED,25 mA,b'OK Read',10:26:44
3,2,64,50,9500.78,1918.84,1940.451,1367.116,694.174,366.103,White LED,50 mA,b'OK Read',10:26:45
3,2,64,50,10927.688999999998,2256.218,2267.555,1616.9679999999998,819.438,427.12,White LED,100 mA,b'OK Read',10:26:46
3,2,64,100,2645.878,527.154,504.517,346.49300000000005,195.726,100.678,White LED,12.5 mA,b'OK Read',10:26:47
3,2,64,100,5126.835999999999,1009.5,992.402,681.201,373.184,195.255,White LED,25 mA,b'OK Read',10:26:48
3,2,64,100,9511.536,1945.198,1937.679,1357.688,704.612,369.154,White LED,50 mA,b'OK Read',10:26:49
3,2,64,100,10942.03,2316.841,2320.225,1640.539,827.2669999999999,430.171,White LED,100 mA,b'OK Read',10:26:50
3,2,64,150,2636.317,539.4540000000001,513.758,353.565,194.856,101.695,White LED,12.5 mA,b'OK Read',10:26:51
3,2,64,150,5124.446,1031.464,1001.642,689.8439999999999,375.793,193.221,White LED,25 mA,b'OK Read',10:26:53
3,2,64,150,9519.901,1959.255,1977.412,1381.259,708.092,370.171,White LED,50 mA,b'OK Read',10:26:54
3,2,64,150,10953.981000000002,2333.534,2363.654,1665.682,833.3560000000001,433.222,White LED,100 mA,b'OK Read',10:26:55
3,2,64,200,2635.1220000000003,539.015,515.606,353.565,197.03,100.678,White LED,12.5 mA,b'OK Read',10:26:56
3,2,64,200,5116.08,1016.089,986.858,670.5939999999999,374.48800000000006,192.204,White LED,25 mA,b'OK Read',10:26:57
3,2,64,200,9513.328,1921.476,1961.241,1355.331,704.612,366.103,White LED,50 mA,b'OK Read',10:26:58
3,2,64,200,10952.786,2293.119,2343.7870000000003,1635.825,828.572,428.646,White LED,100 mA,b'OK Read',10:26:59
3,2,64,250,2631.5370000000003,532.425,513.388,349.793,195.204,98.848,White LED,12.5 mA,b'OK Read',10:27:01
3,2,64,250,5111.061,1003.701,981.314,661.873,372.662,190.374,White LED,25 mA,b'OK Read',10:27:02
3,2,64,250,9503.648,1903.025,1945.995,1339.774,700.437,363.662,White LED,50 mA,b'OK Read',10:27:04
3,2,64,250,10950.635,2261.49,2321.888,1611.312,821.5260000000001,423.459,White LED,100 mA,b'OK Read',10:27:06
3,3,64,50,2645.878,495.524,482.341,320.565,187.897,97.627,White LED,12.5 mA,b'OK Read',10:27:23
3,3,64,50,5119.666,991.049,964.681,655.273,365.354,195.255,White LED,25 mA,b'OK Read',10:27:24
3,3,64,50,9443.416,1945.198,1868.377,1329.4029999999998,699.393,372.205,White LED,50 mA,b'OK Read',10:27:25
3,3,64,50,10855.985,2261.49,2173.305,1560.399,819.438,433.222,White LED,100 mA,b'OK Read',10:27:26
3,3,64,100,2627.952,524.518,493.429,341.779,195.726,100.678,White LED,12.5 mA,b'OK Read',10:27:27
3,3,64,100,5101.7390000000005,1012.135,972.997,671.773,375.793,195.255,White LED,25 mA,b'OK Read',10:27:28
3,3,64,100,9454.172,1950.469,1882.237,1334.1170000000002,707.222,372.205,White LED,50 mA,b'OK Read',10:27:29
3,3,64,100,10877.496,2324.749,2242.607,1602.826,827.2669999999999,433.222,White LED,100 mA,b'OK Read',10:27:30
3,3,64,150,2621.976,541.211,502.669,348.85,196.596,101.695,White LED,12.5 mA,b'OK Read',10:27:31
3,3,64,150,5088.594,1033.222,977.618,678.8439999999999,375.793,195.255,White LED,25 mA,b'OK Read',10:27:32
3,3,64,150,9462.538,1976.827,1921.97,1360.831,709.832,374.239,White LED,50 mA,b'OK Read',10:27:33
3,3,64,150,10889.448,2349.349,2293.428,1632.683,833.3560000000001,435.256,White LED,100 mA,b'OK Read',10:27:35
3,3,64,200,2618.989,542.9680000000001,505.903,350.029,197.03,102.204,White LED,12.5 mA,b'OK Read',10:27:36
3,3,64,200,5083.814,1021.361,971.611,667.058,375.793,193.73,White LED,25 mA,b'OK Read',10:27:37
3,3,64,200,9445.209,1949.151,1912.73,1340.01,705.9169999999999,370.679,White LED,50 mA,b'OK Read',10:27:38
3,3,64,200,10891.837,2312.888,2286.96,1611.076,827.2669999999999,431.696,White LED,100 mA,b'OK Read',10:27:39
3,3,64,250,2618.63,535.5880000000001,504.517,346.022,195.204,101.288,White LED,12.5 mA,b'OK Read',10:27:40
3,3,64,250,5079.511,1006.864,968.008,656.216,373.706,192.814,White LED,25 mA,b'OK Read',10:27:42
